experiment_id,run_id,timestamp,environment,measurement_type,architecture,processor,cpu_cores,ram_mb,os,compiler,compiler_version,optimization_flags,implementation,implementation_version,mlkem_variant,operation,iteration,execution_time_ns,memory_bytes,success,error_message,source_file,normalized_measurement_type
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,365,17471,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,365,20688,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,365,26182,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,366,18659,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,366,20321,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,366,25456,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,367,18535,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,367,20206,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,367,24483,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,368,18573,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,368,20350,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,368,24644,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,369,17912,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,369,20070,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,369,25298,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,370,18510,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,370,20168,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,370,26003,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,371,18704,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,371,19921,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,371,26085,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,372,18113,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,372,20374,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,372,25026,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,373,18796,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,373,20482,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,373,25648,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,374,18514,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,374,19887,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,374,23858,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,375,18119,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,375,20488,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,375,25265,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,376,17961,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,376,19526,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,376,24973,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,377,19072,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,377,20262,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,377,26285,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,378,18460,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,378,20429,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,378,24473,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,keygen,379,18613,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,encapsulation,379,27371,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
6519c740-5269-4604-b387-e4fd8951a74b,7af2e9c4-3977-4ab6-b1dd-4f13b09c71f4,2026-09-13T07:27:26Z,native_x86_64_i7_11800h_wsl2_mlkem_native,NATIVE_SOFTWARE,x86_64,11th Gen Intel(R) Core(TM) i7-11800H @ 2.30GHz,16,7809,Linux 6.18.33.2-microsoft-standard-WSL2,gcc,15.2.0,-O3 (WSL2 Ubuntu / GCC),mlkem-native,v1.2.0 (UNKNOWN),ML-KEM-512,decapsulation,379,24083,2109440,True,,native_x86_64_mlkem_native_mlkem_512_20260913T072724Z.csv,NATIVE_SOFTWARE
